Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.marble.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.quartzite.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.blueschist.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.greenschist.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.soapstone.name
appliedenergistics2:facade:0, Cable Facade - tile.metamorphic_sandstone_chiseled.migmatite.name
appliedenergistics2:facade:0, Cable Facade - Chiseled Limestone Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Chalk Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Shale Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Siltstone Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Lignite Block Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Dolomite Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Greywacke Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Chert Sandstone
appliedenergistics2:facade:0, Cable Facade - Red Granite Clay
appliedenergistics2:facade:0, Cable Facade - Black Granite Clay
appliedenergistics2:facade:0, Cable Facade - Rhyolite Clay
appliedenergistics2:facade:0, Cable Facade - Andesite Clay
appliedenergistics2:facade:0, Cable Facade - Gabbro Clay
appliedenergistics2:facade:0, Cable Facade - Basalt Clay
appliedenergistics2:facade:0, Cable Facade - Komatiite Clay
appliedenergistics2:facade:0, Cable Facade - Dacite Clay
appliedenergistics2:facade:0, Cable Facade - Gneiss Clay
appliedenergistics2:facade:0, Cable Facade - Eclogite Clay
appliedenergistics2:facade:0, Cable Facade - Marble Clay
appliedenergistics2:facade:0, Cable Facade - Quartzite Clay
appliedenergistics2:facade:0, Cable Facade - Blue Schist Clay
appliedenergistics2:facade:0, Cable Facade - Green Schist Clay
appliedenergistics2:facade:0, Cable Facade - Soapstone Clay
appliedenergistics2:facade:0, Cable Facade - Migmatite Clay
appliedenergistics2:facade:0, Cable Facade - Limestone Clay
appliedenergistics2:facade:0, Cable Facade - Chalk Clay
appliedenergistics2:facade:0, Cable Facade - Shale Clay
appliedenergistics2:facade:0, Cable Facade - Siltstone Clay
appliedenergistics2:facade:0, Cable Facade - Lignite Block Clay
appliedenergistics2:facade:0, Cable Facade - Dolomite Clay
appliedenergistics2:facade:0, Cable Facade - Greywacke Clay
appliedenergistics2:facade:0, Cable Facade - Chert Clay
appliedenergistics2:facade:0, Cable Facade - Red Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Gold Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Gold Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Gold Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Marble Gold Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Gold Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Gold Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Gold Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Gold Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Gold Ore
appliedenergistics2:facade:0, Cable Facade - Shale Gold Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Gold Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Gold Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Gold Ore
appliedenergistics2:facade:0, Cable Facade - Chert Gold Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Marble Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Shale Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Chert Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Marble Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Shale Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Chert Rock Crystal Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Copper Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Copper Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Copper Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Marble Copper Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Copper Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Copper Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Copper Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Copper Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Copper Ore
appliedenergistics2:facade:0, Cable Facade - Shale Copper Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Copper Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Copper Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Copper Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Copper Ore
appliedenergistics2:facade:0, Cable Facade - Chert Copper Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Shale Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Chert Apatite Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Silver Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Silver Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Silver Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Marble Silver Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Silver Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Silver Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Silver Ore
appliedenergistics2:facade:0, Cable Facade - Shale Silver Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Silver Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Silver Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Silver Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Silver Ore
appliedenergistics2:facade:0, Cable Facade - Chert Silver Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Tin Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Tin Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Tin Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Marble Tin Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Tin Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Tin Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Tin Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Tin Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Tin Ore
appliedenergistics2:facade:0, Cable Facade - Shale Tin Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Tin Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Tin Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Tin Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Tin Ore
appliedenergistics2:facade:0, Cable Facade - Chert Tin Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Marble Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Shale Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Chert Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Gabbro Lead Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Lead Ore
appliedenergistics2:facade:0, Cable Facade - Komatiite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Dacite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Gneiss Lead Ore
appliedenergistics2:facade:0, Cable Facade - Eclogite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Marble Lead Ore
appliedenergistics2:facade:0, Cable Facade - Quartzite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Blue Schist Lead Ore
appliedenergistics2:facade:0, Cable Facade - Green Schist Lead Ore
appliedenergistics2:facade:0, Cable Facade - Soapstone Lead Ore
appliedenergistics2:facade:0, Cable Facade - Migmatite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Limestone Lead Ore
appliedenergistics2:facade:0, Cable Facade - Chalk Lead Ore
appliedenergistics2:facade:0, Cable Facade - Shale Lead Ore
appliedenergistics2:facade:0, Cable Facade - Siltstone Lead Ore
appliedenergistics2:facade:0, Cable Facade - Lignite Block Lead Ore
appliedenergistics2:facade:0, Cable Facade - Dolomite Lead Ore
appliedenergistics2:facade:0, Cable Facade - Greywacke Lead Ore
appliedenergistics2:facade:0, Cable Facade - Chert Lead Ore
appliedenergistics2:facade:0, Cable Facade - Red Granite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Black Granite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Rhyolite Emerald Ore
